job_id,model_id,step,train_loss,total_steps,train_mean_token_accuracy
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1300,0.11129225045442581,1500,0.9636803865432739
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1299,0.12740638852119446,1500,0.9547325372695923
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1298,0.23764775693416595,1500,0.9225092530250549
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1297,0.2521800100803375,1500,0.9238095283508301
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1296,0.21614138782024384,1500,0.93113774061203
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1295,0.3177930414676666,1500,0.9145569801330566
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1294,0.13026118278503418,1500,0.9577777981758118
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1293,0.1839608997106552,1500,0.9493333101272583
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1292,0.03628858923912048,1500,0.9846625924110413
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1291,0.09910113364458084,1500,0.9598470330238342
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1290,0.07748830318450928,1500,0.9780821800231934
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1289,0.3248142898082733,1500,0.908071756362915
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1288,0.031195487827062607,1500,0.9834254384040833
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1287,0.2460709810256958,1500,0.9259259104728699
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1286,0.135711669921875,1500,0.9541284441947937
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1285,0.05864127725362778,1500,0.982758641242981
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1284,0.05030057951807976,1500,0.9873149991035461
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1283,0.12209336459636688,1500,0.9812206625938416
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1282,0.17497506737709045,1500,0.9526462554931641
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1281,0.2856125235557556,1500,0.9016948938369751
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1280,0.04092619568109512,1500,0.9872958064079285
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1279,0.14426110684871674,1500,0.9506173133850098
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1278,0.15166381001472473,1500,0.9458041787147522
